origin_id,origin_name,station_id,activity_start_date,activity_start_time,characteristic_name,units,sample_fraction,value_type,statistic_type,result_value_numeric,datetime
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,3.25,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,2.75,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2011-12-16,1899-12-31 11:08:00,Turbidity,NTU,NA,Actual,NA,10,2011-12-16T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:36:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,99,2011-12-16T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Barometric pressure,mmHg,NA,Actual,NA,733.4,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2011-12-16,1899-12-31 12:17:00,Specific conductance,mS/cm,NA,Actual,NA,0.3184,2011-12-16T12:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,Turbidity,NTU,NA,Actual,NA,7.6,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Turbidity,NTU,NA,Actual,NA,9.9,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.28,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,3.25,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,2.25,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:26:00,Turbidity,NTU,NA,Actual,NA,10.8,2011-12-16T12:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,pH,None,NA,Actual,NA,9.13,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,Turbidity,NTU,NA,Actual,NA,9.81,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,"Temperature, water",deg C,NA,Actual,NA,8.84,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.54,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,88.5,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,2.75,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Total dissolved solids,g/l,NA,Actual,NA,0.1966,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.2,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,Total dissolved solids,g/l,NA,Actual,NA,0.2031,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.7,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2011-12-16,1899-12-31 11:08:00,Specific conductance,mS/cm,NA,Actual,NA,0.3039,2011-12-16T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,"Temperature, water",deg C,NA,Actual,NA,7.95,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Specific conductance,mS/cm,NA,Actual,NA,0.3075,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,3,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,91,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,"Temperature, water",deg C,NA,Actual,NA,7.7,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2011-12-16,1899-12-31 11:08:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,2.75,2011-12-16T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,Barometric pressure,mmHg,NA,Actual,NA,733.4,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,Total dissolved solids,g/l,NA,Actual,NA,0.5187,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,"Temperature, water",deg C,NA,Actual,NA,7.17,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.43,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2011-12-16,1899-12-31 12:17:00,Resistivity,KOhm/cm,NA,Actual,NA,3.139,2011-12-16T12:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2011-12-16,1899-12-31 12:10:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,Resistivity,KOhm/cm,NA,Actual,NA,1.239,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,Specific conductance,mS/cm,NA,Actual,NA,0.3242,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,"Temperature, water",deg C,NA,Actual,NA,7.37,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,190,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,1.25,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,Specific conductance,mS/cm,NA,Actual,NA,0.3041,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Turbidity,NTU,NA,Actual,NA,6.5,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,Resistivity,KOhm/cm,NA,Actual,NA,3.111,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,pH,None,NA,Actual,NA,9.34,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2011-12-16,1899-12-31 11:08:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.31,2011-12-16T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,Resistivity,KOhm/cm,NA,Actual,NA,3.294,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,Salinity,ppt,NA,Actual,NA,0.16,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Salinity,ppt,NA,Actual,NA,0.15,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:36:00,"Temperature, water",deg C,NA,Actual,NA,7.29,2011-12-16T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:26:00,Salinity,ppt,NA,Actual,NA,0.15,2011-12-16T12:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,"Temperature, water",deg C,NA,Actual,NA,7.44,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,"Depth, Secchi disk depth",NA,NA,NA,NA,NA,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2011-12-16,1899-12-31 12:17:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,100.1,2011-12-16T12:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,pH,None,NA,Actual,NA,9.2,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2011-12-16,1899-12-31 11:08:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,89.6,2011-12-16T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2011-12-16,1899-12-31 12:10:00,Total dissolved solids,g/l,NA,Actual,NA,0.2049,2011-12-16T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,Salinity,ppt,NA,Actual,NA,0.42,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,Resistivity,KOhm/cm,NA,Actual,NA,3.293,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,"Temperature, water",deg C,NA,Actual,NA,5.94,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2011-12-16,1899-12-31 12:10:00,"Temperature, water",deg C,NA,Actual,NA,7.59,2011-12-16T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2011-12-16,1899-12-31 12:10:00,Turbidity,NTU,NA,Actual,NA,6.4,2011-12-16T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,Resistivity,KOhm/cm,NA,Actual,NA,3.19,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,93.8,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,Specific conductance,mS/cm,NA,Actual,NA,0.3036,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,5.5,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,Barometric pressure,mmHg,NA,Actual,NA,733.4,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2011-12-16,1899-12-31 10:54:00,Total dissolved solids,g/l,NA,Actual,NA,0.2074,2011-12-16T10:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,pH,None,NA,Actual,NA,8.18,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,11.09,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,Total dissolved solids,g/l,NA,Actual,NA,0.1943,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,"Temperature, water",deg C,NA,Actual,NA,7.89,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,Specific conductance,mS/cm,NA,Actual,NA,0.3212,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,Barometric pressure,mmHg,NA,Actual,NA,733.4,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Specific conductance,mS/cm,NA,Actual,NA,0.3201,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Salinity,ppt,NA,Actual,NA,0.16,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:26:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,97.5,2011-12-16T12:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,Specific conductance,mS/cm,NA,Actual,NA,0.3175,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.27,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2011-12-16,1899-12-31 12:17:00,Salinity,ppt,NA,Actual,NA,0.16,2011-12-16T12:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,"Temperature, water",deg C,NA,Actual,NA,7.57,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:36:00,Total dissolved solids,g/l,NA,Actual,NA,0.2063,2011-12-16T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,11.54,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,Total dissolved solids,g/l,NA,Actual,NA,0.2053,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2011-12-16,1899-12-31 11:39:00,Barometric pressure,mmHg,NA,Actual,NA,733.4,2011-12-16T11:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,Total dissolved solids,g/l,NA,Actual,NA,0.1944,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2011-12-16,1899-12-31 11:31:00,Specific conductance,mS/cm,NA,Actual,NA,0.3295,2011-12-16T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,Turbidity,NTU,NA,Actual,NA,11.3,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,"Temperature, water",deg C,NA,Actual,NA,7.45,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2011-12-16,1899-12-31 11:55:00,Resistivity,KOhm/cm,NA,Actual,NA,3.124,2011-12-16T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,Salinity,ppt,NA,Actual,NA,0.15,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,99.6,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2011-12-16,1899-12-31 11:08:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2011-12-16,1899-12-31 11:19:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,88.9,2011-12-16T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:24:00,Salinity,ppt,NA,Actual,NA,0.15,2011-12-16T12:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,Barometric pressure,mmHg,NA,Actual,NA,733.4,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2011-12-16,1899-12-31 12:10:00,Dissolved oxygen (DO),mg/l,NA,Actual,NA,10.77,2011-12-16T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:34:00,pH,None,NA,Actual,NA,8.14,2011-12-16T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,Turbidity,NTU,NA,Actual,NA,8.6,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:26:00,Resistivity,KOhm/cm,NA,Actual,NA,3.146,2011-12-16T12:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2011-12-16,1899-12-31 13:04:00,Specific conductance,mS/cm,NA,Actual,NA,0.807,2011-12-16T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,Specific conductance,mS/cm,NA,Actual,NA,0.3135,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,pH,None,NA,Actual,NA,8.8,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:36:00,Resistivity,KOhm/cm,NA,Actual,NA,3.089,2011-12-16T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:36:00,Specific conductance,mS/cm,NA,Actual,NA,0.3226,2011-12-16T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:26:00,"Temperature, water",deg C,NA,Actual,NA,7.14,2011-12-16T12:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2011-12-16,1899-12-31 12:10:00,"Depth, Secchi disk depth",ft,NA,Actual,NA,2.75,2011-12-16T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,"Temperature, air",deg F,NA,Actual,NA,38,2011-12-16T11:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2011-12-16,1899-12-31 12:36:00,pH,None,NA,Actual,NA,8.1,2011-12-16T12:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2011-12-16,1899-12-31 11:46:00,Salinity,ppt,NA,Actual,NA,0.15,2011-12-16T11:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2011-12-16,1899-12-31 12:26:00,Total dissolved solids,g/l,NA,Actual,NA,0.2032,2011-12-16T12:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2011-12-16,1899-12-31 11:14:00,Dissolved oxygen saturation,% saturatn,NA,Actual,NA,91.5,2011-12-16T11:14:00Z
